"experiment","phase","query_id","final_category"
"bcp_gpt41_seed42","P3-Hybrid","828","correct"
"bcp_gpt41_seed42","P3-Hybrid","83","correct"
"bcp_gpt41_seed42","P3-Hybrid","843","correct"
"bcp_gpt41_seed42","P3-Hybrid","850","correct"
"bcp_gpt41_seed42","P3-Hybrid","856","correct"
"bcp_gpt41_seed42","P3-Hybrid","863","correct"
"bcp_gpt41_seed42","P3-Hybrid","865","correct"
"bcp_gpt41_seed42","P3-Hybrid","895","correct"
"bcp_gpt41_seed42","P3-Hybrid","896","correct"
"bcp_gpt41_seed42","P3-Hybrid","898","correct"
"bcp_gpt41_seed42","P3-Hybrid","915","correct"
"bcp_gpt41_seed42","P3-Hybrid","921","correct"
"bcp_gpt41_seed42","P3-Hybrid","922","correct"
"bcp_gpt41_seed42","P3-Hybrid","923","correct"
"bcp_gpt41_seed42","P3-Hybrid","925","confident_wrong"
"bcp_gpt41_seed42","P3-Hybrid","932","correct"
"bcp_gpt41_seed42","P3-Hybrid","934","correct"
"bcp_gpt41_seed42","P3-Hybrid","946","correct"
"bcp_gpt41_seed42","P3-Hybrid","948","correct"
"bcp_gpt41_seed42","P3-Hybrid","951","correct"
"bcp_gpt41_seed42","P3-Hybrid","952","correct"
"bcp_gpt41_seed42","P3-Hybrid","960","correct"
"bcp_gpt41_seed42","P3-Hybrid","961","correct"
"bcp_gpt41_seed42","P3-Hybrid","963","correct"
"bcp_gpt41_seed42","P3-Hybrid","979","correct"
"bcp_gpt41_seed42","P3-Hybrid","981","correct"
"bcp_gpt41_seed42","P3-Hybrid","996","correct"
"bcp_gpt41_seed42","P4-AC","1000","correct"
"bcp_gpt41_seed42","P4-AC","1012","confident_wrong"
"bcp_gpt41_seed42","P4-AC","1016","correct"
"bcp_gpt41_seed42","P4-AC","102","correct"
"bcp_gpt41_seed42","P4-AC","1020","correct"
"bcp_gpt41_seed42","P4-AC","1026","correct"
"bcp_gpt41_seed42","P4-AC","1032","correct"
"bcp_gpt41_seed42","P4-AC","1034","correct"
"bcp_gpt41_seed42","P4-AC","1037","honest_abstention"
"bcp_gpt41_seed42","P4-AC","1039","confident_wrong"
"bcp_gpt41_seed42","P4-AC","1043","correct"
"bcp_gpt41_seed42","P4-AC","1044","confident_wrong"
"bcp_gpt41_seed42","P4-AC","1045","correct"
"bcp_gpt41_seed42","P4-AC","1046","correct"
"bcp_gpt41_seed42","P4-AC","1065","correct"
"bcp_gpt41_seed42","P4-AC","1066","correct"
"bcp_gpt41_seed42","P4-AC","1068","correct"
"bcp_gpt41_seed42","P4-AC","1076","correct"
"bcp_gpt41_seed42","P4-AC","1093","correct"
"bcp_gpt41_seed42","P4-AC","1094","honest_abstention"
"bcp_gpt41_seed42","P4-AC","1099","correct"
"bcp_gpt41_seed42","P4-AC","1108","correct"
"bcp_gpt41_seed42","P4-AC","1117","correct"
"bcp_gpt41_seed42","P4-AC","1118","correct"
"bcp_gpt41_seed42","P4-AC","1126","correct"
"bcp_gpt41_seed42","P4-AC","1142","correct"
"bcp_gpt41_seed42","P4-AC","1158","correct"
"bcp_gpt41_seed42","P4-AC","1167","correct"
"bcp_gpt41_seed42","P4-AC","1174","confident_wrong"
"bcp_gpt41_seed42","P4-AC","1182","confident_wrong"
"bcp_gpt41_seed42","P4-AC","119","correct"
"bcp_gpt41_seed42","P4-AC","1190","correct"
"bcp_gpt41_seed42","P4-AC","12","confident_wrong"
"bcp_gpt41_seed42","P4-AC","1201","correct"
"bcp_gpt41_seed42","P4-AC","1203","correct"
"bcp_gpt41_seed42","P4-AC","1207","correct"
"bcp_gpt41_seed42","P4-AC","1211","correct"
"bcp_gpt41_seed42","P4-AC","1213","honest_abstention"
"bcp_gpt41_seed42","P4-AC","1216","correct"
"bcp_gpt41_seed42","P4-AC","1223","correct"
"bcp_gpt41_seed42","P4-AC","1228","correct"
"bcp_gpt41_seed42","P4-AC","1230","correct"
"bcp_gpt41_seed42","P4-AC","1236","confident_wrong"
"bcp_gpt41_seed42","P4-AC","1237","confident_wrong"
"bcp_gpt41_seed42","P4-AC","124","honest_abstention"
"bcp_gpt41_seed42","P4-AC","1243","correct"
"bcp_gpt41_seed42","P4-AC","1248","correct"
"bcp_gpt41_seed42","P4-AC","1262","confident_wrong"
"bcp_gpt41_seed42","P4-AC","1263","correct"
"bcp_gpt41_seed42","P4-AC","1264","correct"
"bcp_gpt41_seed42","P4-AC","131","correct"
"bcp_gpt41_seed42","P4-AC","132","correct"
"bcp_gpt41_seed42","P4-AC","140","correct"
"bcp_gpt41_seed42","P4-AC","15","confident_wrong"
"bcp_gpt41_seed42","P4-AC","154","correct"
"bcp_gpt41_seed42","P4-AC","175","correct"
"bcp_gpt41_seed42","P4-AC","176","confident_wrong"
"bcp_gpt41_seed42","P4-AC","18","honest_abstention"
"bcp_gpt41_seed42","P4-AC","180","confident_wrong"
"bcp_gpt41_seed42","P4-AC","194","correct"
"bcp_gpt41_seed42","P4-AC","205","confident_wrong"
"bcp_gpt41_seed42","P4-AC","228","correct"
"bcp_gpt41_seed42","P4-AC","229","correct"
"bcp_gpt41_seed42","P4-AC","23","correct"
"bcp_gpt41_seed42","P4-AC","240","correct"
"bcp_gpt41_seed42","P4-AC","241","correct"
"bcp_gpt41_seed42","P4-AC","242","correct"
"bcp_gpt41_seed42","P4-AC","244","confident_wrong"
"bcp_gpt41_seed42","P4-AC","261","correct"
"bcp_gpt41_seed42","P4-AC","27","correct"
"bcp_gpt41_seed42","P4-AC","276","honest_abstention"
"bcp_gpt41_seed42","P4-AC","278","correct"
"bcp_gpt41_seed42","P4-AC","279","correct"
"bcp_gpt41_seed42","P4-AC","283","confident_wrong"
"bcp_gpt41_seed42","P4-AC","286","confident_wrong"
"bcp_gpt41_seed42","P4-AC","293","confident_wrong"
"bcp_gpt41_seed42","P4-AC","297","confident_wrong"
"bcp_gpt41_seed42","P4-AC","30","correct"
"bcp_gpt41_seed42","P4-AC","301","honest_abstention"
"bcp_gpt41_seed42","P4-AC","311","correct"
"bcp_gpt41_seed42","P4-AC","315","confident_wrong"
"bcp_gpt41_seed42","P4-AC","317","correct"
"bcp_gpt41_seed42","P4-AC","356","confident_wrong"
"bcp_gpt41_seed42","P4-AC","370","correct"
"bcp_gpt41_seed42","P4-AC","372","correct"
"bcp_gpt41_seed42","P4-AC","377","correct"
"bcp_gpt41_seed42","P4-AC","380","correct"
"bcp_gpt41_seed42","P4-AC","389","correct"
"bcp_gpt41_seed42","P4-AC","390","correct"
"bcp_gpt41_seed42","P4-AC","392","confident_wrong"
"bcp_gpt41_seed42","P4-AC","394","correct"
"bcp_gpt41_seed42","P4-AC","397","confident_wrong"
"bcp_gpt41_seed42","P4-AC","403","correct"
"bcp_gpt41_seed42","P4-AC","406","confident_wrong"
"bcp_gpt41_seed42","P4-AC","416","honest_abstention"
"bcp_gpt41_seed42","P4-AC","427","honest_abstention"
"bcp_gpt41_seed42","P4-AC","432","correct"
"bcp_gpt41_seed42","P4-AC","436","correct"
"bcp_gpt41_seed42","P4-AC","446","correct"
"bcp_gpt41_seed42","P4-AC","480","correct"
"bcp_gpt41_seed42","P4-AC","484","confident_wrong"
"bcp_gpt41_seed42","P4-AC","485","correct"
"bcp_gpt41_seed42","P4-AC","49","correct"
"bcp_gpt41_seed42","P4-AC","493","correct"
"bcp_gpt41_seed42","P4-AC","495","correct"
"bcp_gpt41_seed42","P4-AC","496","correct"
"bcp_gpt41_seed42","P4-AC","498","correct"
"bcp_gpt41_seed42","P4-AC","500","correct"
"bcp_gpt41_seed42","P4-AC","501","correct"
"bcp_gpt41_seed42","P4-AC","513","correct"
"bcp_gpt41_seed42","P4-AC","524","correct"
"bcp_gpt41_seed42","P4-AC","527","correct"
"bcp_gpt41_seed42","P4-AC","529","correct"
"bcp_gpt41_seed42","P4-AC","53","confident_wrong"
"bcp_gpt41_seed42","P4-AC","534","confident_wrong"
"bcp_gpt41_seed42","P4-AC","537","correct"
"bcp_gpt41_seed42","P4-AC","54","correct"
"bcp_gpt41_seed42","P4-AC","579","correct"
"bcp_gpt41_seed42","P4-AC","59","correct"
"bcp_gpt41_seed42","P4-AC","590","confident_wrong"
"bcp_gpt41_seed42","P4-AC","595","correct"
"bcp_gpt41_seed42","P4-AC","596","correct"
"bcp_gpt41_seed42","P4-AC","600","correct"
"bcp_gpt41_seed42","P4-AC","605","correct"
"bcp_gpt41_seed42","P4-AC","607","correct"
"bcp_gpt41_seed42","P4-AC","619","correct"
"bcp_gpt41_seed42","P4-AC","62","correct"
"bcp_gpt41_seed42","P4-AC","620","correct"
"bcp_gpt41_seed42","P4-AC","625","confident_wrong"
"bcp_gpt41_seed42","P4-AC","631","correct"
"bcp_gpt41_seed42","P4-AC","632","correct"
"bcp_gpt41_seed42","P4-AC","633","correct"
"bcp_gpt41_seed42","P4-AC","635","confident_wrong"
"bcp_gpt41_seed42","P4-AC","636","correct"
"bcp_gpt41_seed42","P4-AC","638","correct"
"bcp_gpt41_seed42","P4-AC","639","correct"
"bcp_gpt41_seed42","P4-AC","643","correct"
"bcp_gpt41_seed42","P4-AC","645","confident_wrong"
"bcp_gpt41_seed42","P4-AC","652","correct"
"bcp_gpt41_seed42","P4-AC","653","correct"
"bcp_gpt41_seed42","P4-AC","661","confident_wrong"
"bcp_gpt41_seed42","P4-AC","664","correct"
"bcp_gpt41_seed42","P4-AC","666","correct"
"bcp_gpt41_seed42","P4-AC","67","correct"
"bcp_gpt41_seed42","P4-AC","670","correct"
"bcp_gpt41_seed42","P4-AC","672","correct"
"bcp_gpt41_seed42","P4-AC","675","confident_wrong"
"bcp_gpt41_seed42","P4-AC","679","correct"
"bcp_gpt41_seed42","P4-AC","681","correct"
"bcp_gpt41_seed42","P4-AC","686","correct"
"bcp_gpt41_seed42","P4-AC","688","correct"
"bcp_gpt41_seed42","P4-AC","695","correct"
"bcp_gpt41_seed42","P4-AC","70","correct"
"bcp_gpt41_seed42","P4-AC","709","correct"
"bcp_gpt41_seed42","P4-AC","717","correct"
"bcp_gpt41_seed42","P4-AC","724","correct"
"bcp_gpt41_seed42","P4-AC","746","correct"
"bcp_gpt41_seed42","P4-AC","747","correct"
"bcp_gpt41_seed42","P4-AC","754","correct"
"bcp_gpt41_seed42","P4-AC","768","correct"
"bcp_gpt41_seed42","P4-AC","770","correct"
"bcp_gpt41_seed42","P4-AC","781","correct"
"bcp_gpt41_seed42","P4-AC","786","confident_wrong"
"bcp_gpt41_seed42","P4-AC","787","correct"
"bcp_gpt41_seed42","P4-AC","8","correct"
"bcp_gpt41_seed42","P4-AC","801","correct"
"bcp_gpt41_seed42","P4-AC","805","correct"
"bcp_gpt41_seed42","P4-AC","811","correct"
"bcp_gpt41_seed42","P4-AC","816","correct"
"bcp_gpt41_seed42","P4-AC","82","correct"
"bcp_gpt41_seed42","P4-AC","821","confident_wrong"
"bcp_gpt41_seed42","P4-AC","823","correct"
"bcp_gpt41_seed42","P4-AC","826","confident_wrong"
"bcp_gpt41_seed42","P4-AC","828","correct"
"bcp_gpt41_seed42","P4-AC","83","correct"
"bcp_gpt41_seed42","P4-AC","843","correct"
"bcp_gpt41_seed42","P4-AC","850","correct"
"bcp_gpt41_seed42","P4-AC","856","correct"
"bcp_gpt41_seed42","P4-AC","863","correct"
"bcp_gpt41_seed42","P4-AC","865","correct"
"bcp_gpt41_seed42","P4-AC","895","confident_wrong"
"bcp_gpt41_seed42","P4-AC","896","correct"
"bcp_gpt41_seed42","P4-AC","898","correct"
"bcp_gpt41_seed42","P4-AC","915","correct"
"bcp_gpt41_seed42","P4-AC","921","correct"
"bcp_gpt41_seed42","P4-AC","922","correct"
"bcp_gpt41_seed42","P4-AC","923","confident_wrong"
"bcp_gpt41_seed42","P4-AC","925","confident_wrong"
"bcp_gpt41_seed42","P4-AC","932","correct"
"bcp_gpt41_seed42","P4-AC","934","confident_wrong"
"bcp_gpt41_seed42","P4-AC","946","correct"
"bcp_gpt41_seed42","P4-AC","948","correct"
"bcp_gpt41_seed42","P4-AC","951","correct"
"bcp_gpt41_seed42","P4-AC","952","correct"
"bcp_gpt41_seed42","P4-AC","960","correct"
"bcp_gpt41_seed42","P4-AC","961","confident_wrong"
"bcp_gpt41_seed42","P4-AC","963","confident_wrong"
"bcp_gpt41_seed42","P4-AC","979","correct"
"bcp_gpt41_seed42","P4-AC","981","correct"
"bcp_gpt41_seed42","P4-AC","996","correct"
"bcp_gpt41_seed42","P4-Hybrid","1000","correct"
"bcp_gpt41_seed42","P4-Hybrid","1012","correct"
"bcp_gpt41_seed42","P4-Hybrid","1016","correct"
"bcp_gpt41_seed42","P4-Hybrid","102","correct"
"bcp_gpt41_seed42","P4-Hybrid","1020","correct"
"bcp_gpt41_seed42","P4-Hybrid","1026","correct"
"bcp_gpt41_seed42","P4-Hybrid","1032","correct"
"bcp_gpt41_seed42","P4-Hybrid","1034","correct"
"bcp_gpt41_seed42","P4-Hybrid","1037","correct"
"bcp_gpt41_seed42","P4-Hybrid","1039","correct"
"bcp_gpt41_seed42","P4-Hybrid","1043","correct"
"bcp_gpt41_seed42","P4-Hybrid","1044","honest_abstention"
"bcp_gpt41_seed42","P4-Hybrid","1045","correct"
"bcp_gpt41_seed42","P4-Hybrid","1046","correct"
"bcp_gpt41_seed42","P4-Hybrid","1065","correct"
"bcp_gpt41_seed42","P4-Hybrid","1066","correct"
"bcp_gpt41_seed42","P4-Hybrid","1068","correct"
"bcp_gpt41_seed42","P4-Hybrid","1076","correct"
"bcp_gpt41_seed42","P4-Hybrid","1093","correct"
"bcp_gpt41_seed42","P4-Hybrid","1094","honest_abstention"
"bcp_gpt41_seed42","P4-Hybrid","1099","correct"
"bcp_gpt41_seed42","P4-Hybrid","1108","correct"
"bcp_gpt41_seed42","P4-Hybrid","1117","correct"
"bcp_gpt41_seed42","P4-Hybrid","1118","correct"
"bcp_gpt41_seed42","P4-Hybrid","1126","correct"
"bcp_gpt41_seed42","P4-Hybrid","1142","correct"
"bcp_gpt41_seed42","P4-Hybrid","1158","correct"
"bcp_gpt41_seed42","P4-Hybrid","1167","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","1174","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","1182","correct"
"bcp_gpt41_seed42","P4-Hybrid","119","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","1190","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","12","correct"
"bcp_gpt41_seed42","P4-Hybrid","1201","correct"
"bcp_gpt41_seed42","P4-Hybrid","1203","correct"
"bcp_gpt41_seed42","P4-Hybrid","1207","correct"
"bcp_gpt41_seed42","P4-Hybrid","1211","correct"
"bcp_gpt41_seed42","P4-Hybrid","1213","correct"
"bcp_gpt41_seed42","P4-Hybrid","1216","honest_abstention"
"bcp_gpt41_seed42","P4-Hybrid","1223","correct"
"bcp_gpt41_seed42","P4-Hybrid","1228","correct"
"bcp_gpt41_seed42","P4-Hybrid","1230","correct"
"bcp_gpt41_seed42","P4-Hybrid","1236","correct"
"bcp_gpt41_seed42","P4-Hybrid","1237","correct"
"bcp_gpt41_seed42","P4-Hybrid","124","correct"
"bcp_gpt41_seed42","P4-Hybrid","1243","correct"
"bcp_gpt41_seed42","P4-Hybrid","1248","correct"
"bcp_gpt41_seed42","P4-Hybrid","1262","correct"
"bcp_gpt41_seed42","P4-Hybrid","1263","correct"
"bcp_gpt41_seed42","P4-Hybrid","1264","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","131","correct"
"bcp_gpt41_seed42","P4-Hybrid","132","correct"
"bcp_gpt41_seed42","P4-Hybrid","140","correct"
"bcp_gpt41_seed42","P4-Hybrid","15","correct"
"bcp_gpt41_seed42","P4-Hybrid","154","correct"
"bcp_gpt41_seed42","P4-Hybrid","175","correct"
"bcp_gpt41_seed42","P4-Hybrid","176","correct"
"bcp_gpt41_seed42","P4-Hybrid","18","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","180","correct"
"bcp_gpt41_seed42","P4-Hybrid","194","correct"
"bcp_gpt41_seed42","P4-Hybrid","205","correct"
"bcp_gpt41_seed42","P4-Hybrid","228","correct"
"bcp_gpt41_seed42","P4-Hybrid","229","correct"
"bcp_gpt41_seed42","P4-Hybrid","23","correct"
"bcp_gpt41_seed42","P4-Hybrid","240","correct"
"bcp_gpt41_seed42","P4-Hybrid","241","correct"
"bcp_gpt41_seed42","P4-Hybrid","242","correct"
"bcp_gpt41_seed42","P4-Hybrid","244","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","261","correct"
"bcp_gpt41_seed42","P4-Hybrid","27","correct"
"bcp_gpt41_seed42","P4-Hybrid","276","correct"
"bcp_gpt41_seed42","P4-Hybrid","278","correct"
"bcp_gpt41_seed42","P4-Hybrid","279","correct"
"bcp_gpt41_seed42","P4-Hybrid","283","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","286","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","293","correct"
"bcp_gpt41_seed42","P4-Hybrid","297","correct"
"bcp_gpt41_seed42","P4-Hybrid","30","correct"
"bcp_gpt41_seed42","P4-Hybrid","301","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","311","correct"
"bcp_gpt41_seed42","P4-Hybrid","315","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","317","correct"
"bcp_gpt41_seed42","P4-Hybrid","356","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","370","correct"
"bcp_gpt41_seed42","P4-Hybrid","372","correct"
"bcp_gpt41_seed42","P4-Hybrid","377","correct"
"bcp_gpt41_seed42","P4-Hybrid","380","correct"
"bcp_gpt41_seed42","P4-Hybrid","389","correct"
"bcp_gpt41_seed42","P4-Hybrid","390","correct"
"bcp_gpt41_seed42","P4-Hybrid","392","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","394","correct"
"bcp_gpt41_seed42","P4-Hybrid","397","correct"
"bcp_gpt41_seed42","P4-Hybrid","403","honest_abstention"
"bcp_gpt41_seed42","P4-Hybrid","406","honest_abstention"
"bcp_gpt41_seed42","P4-Hybrid","416","honest_abstention"
"bcp_gpt41_seed42","P4-Hybrid","427","correct"
"bcp_gpt41_seed42","P4-Hybrid","432","correct"
"bcp_gpt41_seed42","P4-Hybrid","436","correct"
"bcp_gpt41_seed42","P4-Hybrid","446","correct"
"bcp_gpt41_seed42","P4-Hybrid","480","correct"
"bcp_gpt41_seed42","P4-Hybrid","484","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","485","correct"
"bcp_gpt41_seed42","P4-Hybrid","49","correct"
"bcp_gpt41_seed42","P4-Hybrid","493","correct"
"bcp_gpt41_seed42","P4-Hybrid","495","honest_abstention"
"bcp_gpt41_seed42","P4-Hybrid","496","correct"
"bcp_gpt41_seed42","P4-Hybrid","498","correct"
"bcp_gpt41_seed42","P4-Hybrid","500","correct"
"bcp_gpt41_seed42","P4-Hybrid","501","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","513","correct"
"bcp_gpt41_seed42","P4-Hybrid","524","correct"
"bcp_gpt41_seed42","P4-Hybrid","527","correct"
"bcp_gpt41_seed42","P4-Hybrid","529","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","53","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","534","correct"
"bcp_gpt41_seed42","P4-Hybrid","537","correct"
"bcp_gpt41_seed42","P4-Hybrid","54","correct"
"bcp_gpt41_seed42","P4-Hybrid","579","correct"
"bcp_gpt41_seed42","P4-Hybrid","59","correct"
"bcp_gpt41_seed42","P4-Hybrid","590","correct"
"bcp_gpt41_seed42","P4-Hybrid","595","correct"
"bcp_gpt41_seed42","P4-Hybrid","596","correct"
"bcp_gpt41_seed42","P4-Hybrid","600","correct"
"bcp_gpt41_seed42","P4-Hybrid","605","correct"
"bcp_gpt41_seed42","P4-Hybrid","607","correct"
"bcp_gpt41_seed42","P4-Hybrid","619","correct"
"bcp_gpt41_seed42","P4-Hybrid","62","correct"
"bcp_gpt41_seed42","P4-Hybrid","620","correct"
"bcp_gpt41_seed42","P4-Hybrid","625","correct"
"bcp_gpt41_seed42","P4-Hybrid","631","correct"
"bcp_gpt41_seed42","P4-Hybrid","632","honest_abstention"
"bcp_gpt41_seed42","P4-Hybrid","633","correct"
"bcp_gpt41_seed42","P4-Hybrid","635","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","636","correct"
"bcp_gpt41_seed42","P4-Hybrid","638","correct"
"bcp_gpt41_seed42","P4-Hybrid","639","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","643","correct"
"bcp_gpt41_seed42","P4-Hybrid","645","correct"
"bcp_gpt41_seed42","P4-Hybrid","652","correct"
"bcp_gpt41_seed42","P4-Hybrid","653","correct"
"bcp_gpt41_seed42","P4-Hybrid","661","correct"
"bcp_gpt41_seed42","P4-Hybrid","664","correct"
"bcp_gpt41_seed42","P4-Hybrid","666","correct"
"bcp_gpt41_seed42","P4-Hybrid","67","correct"
"bcp_gpt41_seed42","P4-Hybrid","670","correct"
"bcp_gpt41_seed42","P4-Hybrid","672","correct"
"bcp_gpt41_seed42","P4-Hybrid","675","correct"
"bcp_gpt41_seed42","P4-Hybrid","679","correct"
"bcp_gpt41_seed42","P4-Hybrid","681","correct"
"bcp_gpt41_seed42","P4-Hybrid","686","correct"
"bcp_gpt41_seed42","P4-Hybrid","688","correct"
"bcp_gpt41_seed42","P4-Hybrid","695","correct"
"bcp_gpt41_seed42","P4-Hybrid","70","correct"
"bcp_gpt41_seed42","P4-Hybrid","709","correct"
"bcp_gpt41_seed42","P4-Hybrid","717","correct"
"bcp_gpt41_seed42","P4-Hybrid","724","correct"
"bcp_gpt41_seed42","P4-Hybrid","746","correct"
"bcp_gpt41_seed42","P4-Hybrid","747","correct"
"bcp_gpt41_seed42","P4-Hybrid","754","correct"
"bcp_gpt41_seed42","P4-Hybrid","768","correct"
"bcp_gpt41_seed42","P4-Hybrid","770","correct"
"bcp_gpt41_seed42","P4-Hybrid","781","correct"
"bcp_gpt41_seed42","P4-Hybrid","786","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","787","correct"
"bcp_gpt41_seed42","P4-Hybrid","8","correct"
"bcp_gpt41_seed42","P4-Hybrid","801","correct"
"bcp_gpt41_seed42","P4-Hybrid","805","correct"
"bcp_gpt41_seed42","P4-Hybrid","811","correct"
"bcp_gpt41_seed42","P4-Hybrid","816","correct"
"bcp_gpt41_seed42","P4-Hybrid","82","correct"
"bcp_gpt41_seed42","P4-Hybrid","821","correct"
"bcp_gpt41_seed42","P4-Hybrid","823","correct"
"bcp_gpt41_seed42","P4-Hybrid","826","correct"
"bcp_gpt41_seed42","P4-Hybrid","828","honest_abstention"
"bcp_gpt41_seed42","P4-Hybrid","83","correct"
"bcp_gpt41_seed42","P4-Hybrid","843","correct"
"bcp_gpt41_seed42","P4-Hybrid","850","correct"
"bcp_gpt41_seed42","P4-Hybrid","856","correct"
"bcp_gpt41_seed42","P4-Hybrid","863","correct"
"bcp_gpt41_seed42","P4-Hybrid","865","correct"
"bcp_gpt41_seed42","P4-Hybrid","895","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","896","correct"
"bcp_gpt41_seed42","P4-Hybrid","898","correct"
"bcp_gpt41_seed42","P4-Hybrid","915","correct"
"bcp_gpt41_seed42","P4-Hybrid","921","correct"
"bcp_gpt41_seed42","P4-Hybrid","922","correct"
"bcp_gpt41_seed42","P4-Hybrid","923","correct"
"bcp_gpt41_seed42","P4-Hybrid","925","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","932","correct"
"bcp_gpt41_seed42","P4-Hybrid","934","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","946","correct"
"bcp_gpt41_seed42","P4-Hybrid","948","correct"
"bcp_gpt41_seed42","P4-Hybrid","951","correct"
"bcp_gpt41_seed42","P4-Hybrid","952","correct"
"bcp_gpt41_seed42","P4-Hybrid","960","correct"
"bcp_gpt41_seed42","P4-Hybrid","961","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","963","confident_wrong"
"bcp_gpt41_seed42","P4-Hybrid","979","empty_or_error"
"bcp_gpt41_seed42","P4-Hybrid","981","correct"
"bcp_gpt41_seed42","P4-Hybrid","996","confident_wrong"
"bcp_gpt41_seed42","T4-Hybrid","1000","correct"
"bcp_gpt41_seed42","T4-Hybrid","1012","confident_wrong"
"bcp_gpt41_seed42","T4-Hybrid","1016","correct"
"bcp_gpt41_seed42","T4-Hybrid","102","correct"
"bcp_gpt41_seed42","T4-Hybrid","1020","confident_wrong"
"bcp_gpt41_seed42","T4-Hybrid","1026","correct"
"bcp_gpt41_seed42","T4-Hybrid","1032","correct"
"bcp_gpt41_seed42","T4-Hybrid","1034","correct"
"bcp_gpt41_seed42","T4-Hybrid","1037","correct"
"bcp_gpt41_seed42","T4-Hybrid","1039","correct"
"bcp_gpt41_seed42","T4-Hybrid","1043","correct"
"bcp_gpt41_seed42","T4-Hybrid","1044","honest_abstention"
"bcp_gpt41_seed42","T4-Hybrid","1045","correct"
"bcp_gpt41_seed42","T4-Hybrid","1046","correct"
"bcp_gpt41_seed42","T4-Hybrid","1065","correct"
"bcp_gpt41_seed42","T4-Hybrid","1066","correct"
"bcp_gpt41_seed42","T4-Hybrid","1068","correct"
"bcp_gpt41_seed42","T4-Hybrid","1076","correct"
"bcp_gpt41_seed42","T4-Hybrid","1093","correct"
"bcp_gpt41_seed42","T4-Hybrid","1094","confident_wrong"
"bcp_gpt41_seed42","T4-Hybrid","1099","correct"
"bcp_gpt41_seed42","T4-Hybrid","1108","correct"
"bcp_gpt41_seed42","T4-Hybrid","1117","correct"
"bcp_gpt41_seed42","T4-Hybrid","1118","correct"
"bcp_gpt41_seed42","T4-Hybrid","1126","correct"
"bcp_gpt41_seed42","T4-Hybrid","1142","correct"
"bcp_gpt41_seed42","T4-Hybrid","1158","correct"
"bcp_gpt41_seed42","T4-Hybrid","1167","correct"
"bcp_gpt41_seed42","T4-Hybrid","1174","empty_or_error"
"bcp_gpt41_seed42","T4-Hybrid","1182","correct"
"bcp_gpt41_seed42","T4-Hybrid","119","correct"
"bcp_gpt41_seed42","T4-Hybrid","1190","confident_wrong"
"bcp_gpt41_seed42","T4-Hybrid","12","confident_wrong"
"bcp_gpt41_seed42","T4-Hybrid","1201","correct"
"bcp_gpt41_seed42","T4-Hybrid","1203","correct"
"bcp_gpt41_seed42","T4-Hybrid","1207","correct"
"bcp_gpt41_seed42","T4-Hybrid","1211","correct"
"bcp_gpt41_seed42","T4-Hybrid","1213","correct"
"bcp_gpt41_seed42","T4-Hybrid","1216","honest_abstention"
"bcp_gpt41_seed42","T4-Hybrid","1223","correct"
"bcp_gpt41_seed42","T4-Hybrid","1228","correct"
"bcp_gpt41_seed42","T4-Hybrid","1230","correct"
"bcp_gpt41_seed42","T4-Hybrid","1236","correct"
"bcp_gpt41_seed42","T4-Hybrid","1237","correct"
"bcp_gpt41_seed42","T4-Hybrid","124","correct"
"bcp_gpt41_seed42","T4-Hybrid","1243","correct"
"bcp_gpt41_seed42","T4-Hybrid","1248","correct"
"bcp_gpt41_seed42","T4-Hybrid","1262","correct"
"bcp_gpt41_seed42","T4-Hybrid","1263","correct"
"bcp_gpt41_seed42","T4-Hybrid","1264","confident_wrong"
"bcp_gpt41_seed42","T4-Hybrid","131","correct"
"bcp_gpt41_seed42","T4-Hybrid","132","correct"
"bcp_gpt41_seed42","T4-Hybrid","140","correct"
"bcp_gpt41_seed42","T4-Hybrid","15","confident_wrong"
"bcp_gpt41_seed42","T4-Hybrid","154","correct"
"bcp_gpt41_seed42","T4-Hybrid","175","correct"
"bcp_gpt41_seed42","T4-Hybrid","176","correct"
